product_id,store_id,snapshot_date,on_hand_qty,reorder_point,stock_status
PROD-000037,STORE-0009,2026-08-31,101,50,HEALTHY
PROD-000037,STORE-0010,2026-08-31,50,9,HEALTHY
PROD-000037,STORE-0011,2026-08-31,151,49,HEALTHY
PROD-000037,STORE-0012,2026-08-31,212,45,HEALTHY
PROD-000038,STORE-0001,2026-08-31,62,11,HEALTHY
PROD-000038,STORE-0002,2026-08-31,178,24,HEALTHY
PROD-000038,STORE-0003,2026-08-31,217,48,HEALTHY
PROD-000038,STORE-0004,2026-08-31,153,12,HEALTHY
PROD-000038,STORE-0005,2026-08-31,203,41,HEALTHY
PROD-000038,STORE-0006,2026-08-31,200,7,HEALTHY
PROD-000038,STORE-0007,2026-08-31,88,39,HEALTHY
PROD-000038,STORE-0008,2026-08-31,109,47,HEALTHY
PROD-000038,STORE-0009,2026-08-31,94,9,HEALTHY
PROD-000038,STORE-0010,2026-08-31,129,46,HEALTHY
PROD-000038,STORE-0011,2026-08-31,87,5,HEALTHY
PROD-000038,STORE-0012,2026-08-31,217,31,HEALTHY
PROD-000039,STORE-0001,2026-08-31,210,36,HEALTHY
PROD-000039,STORE-0002,2026-08-31,27,32,CRITICAL
PROD-000039,STORE-0003,2026-08-31,245,28,HEALTHY
PROD-000039,STORE-0004,2026-08-31,162,34,HEALTHY
PROD-000039,STORE-0005,2026-08-31,181,14,HEALTHY
PROD-000039,STORE-0006,2026-08-31,111,16,HEALTHY
PROD-000039,STORE-0007,2026-08-31,187,38,HEALTHY
PROD-000039,STORE-0008,2026-08-31,247,46,HEALTHY
PROD-000039,STORE-0009,2026-08-31,69,44,LOW
PROD-000039,STORE-0010,2026-08-31,206,39,HEALTHY
PROD-000039,STORE-0011,2026-08-31,198,35,HEALTHY
PROD-000039,STORE-0012,2026-08-31,119,32,HEALTHY
PROD-000040,STORE-0001,2026-08-31,211,42,HEALTHY
PROD-000040,STORE-0002,2026-08-31,68,25,HEALTHY
PROD-000040,STORE-0003,2026-08-31,218,20,HEALTHY
PROD-000040,STORE-0004,2026-08-31,212,10,HEALTHY
PROD-000040,STORE-0005,2026-08-31,71,33,HEALTHY
PROD-000040,STORE-0006,2026-08-31,62,34,LOW
PROD-000040,STORE-0007,2026-08-31,145,44,HEALTHY
PROD-000040,STORE-0008,2026-08-31,171,29,HEALTHY
PROD-000040,STORE-0009,2026-08-31,86,6,HEALTHY
PROD-000040,STORE-0010,2026-08-31,126,25,HEALTHY
PROD-000040,STORE-0011,2026-08-31,46,36,LOW
PROD-000040,STORE-0012,2026-08-31,54,27,LOW
PROD-000041,STORE-0001,2026-08-31,204,21,HEALTHY
PROD-000041,STORE-0002,2026-08-31,87,22,HEALTHY
PROD-000041,STORE-0003,2026-08-31,225,43,HEALTHY
PROD-000041,STORE-0004,2026-08-31,179,22,HEALTHY
PROD-000041,STORE-0005,2026-08-31,142,5,HEALTHY
PROD-000041,STORE-0006,2026-08-31,132,17,HEALTHY
PROD-000041,STORE-0007,2026-08-31,21,20,LOW
PROD-000041,STORE-0008,2026-08-31,184,31,HEALTHY
PROD-000041,STORE-0009,2026-08-31,125,40,HEALTHY
PROD-000041,STORE-0010,2026-08-31,194,20,HEALTHY
PROD-000041,STORE-0011,2026-08-31,176,35,HEALTHY
PROD-000041,STORE-0012,2026-08-31,165,50,HEALTHY
PROD-000042,STORE-0001,2026-08-31,125,33,HEALTHY
PROD-000042,STORE-0002,2026-08-31,202,6,HEALTHY
PROD-000042,STORE-0003,2026-08-31,23,23,CRITICAL
PROD-000042,STORE-0004,2026-08-31,56,30,LOW
PROD-000042,STORE-0005,2026-08-31,177,20,HEALTHY
PROD-000042,STORE-0006,2026-08-31,78,47,LOW
PROD-000042,STORE-0007,2026-08-31,148,28,HEALTHY
PROD-000042,STORE-0008,2026-08-31,121,40,HEALTHY
PROD-000042,STORE-0009,2026-08-31,135,27,HEALTHY
PROD-000042,STORE-0010,2026-08-31,108,40,HEALTHY
PROD-000042,STORE-0011,2026-08-31,84,27,HEALTHY
PROD-000042,STORE-0012,2026-08-31,179,34,HEALTHY
PROD-000043,STORE-0001,2026-08-31,69,24,HEALTHY
PROD-000043,STORE-0002,2026-08-31,64,19,HEALTHY
PROD-000043,STORE-0003,2026-08-31,30,17,LOW
PROD-000043,STORE-0004,2026-08-31,80,12,HEALTHY
PROD-000043,STORE-0005,2026-08-31,190,39,HEALTHY
PROD-000043,STORE-0006,2026-08-31,243,49,HEALTHY
PROD-000043,STORE-0007,2026-08-31,47,17,HEALTHY
PROD-000043,STORE-0008,2026-08-31,55,35,LOW
PROD-000043,STORE-0009,2026-08-31,70,42,LOW
PROD-000043,STORE-0010,2026-08-31,250,38,HEALTHY
PROD-000043,STORE-0011,2026-08-31,152,23,HEALTHY
PROD-000043,STORE-0012,2026-08-31,25,17,LOW
PROD-000044,STORE-0001,2026-08-31,75,19,HEALTHY
PROD-000044,STORE-0002,2026-08-31,92,16,HEALTHY
PROD-000044,STORE-0003,2026-08-31,77,5,HEALTHY
PROD-000044,STORE-0004,2026-08-31,181,39,HEALTHY
PROD-000044,STORE-0005,2026-08-31,32,22,LOW
PROD-000044,STORE-0006,2026-08-31,11,8,LOW
PROD-000044,STORE-0007,2026-08-31,141,23,HEALTHY
PROD-000044,STORE-0008,2026-08-31,178,13,HEALTHY
PROD-000044,STORE-0009,2026-08-31,163,36,HEALTHY
PROD-000044,STORE-0010,2026-08-31,26,5,HEALTHY
PROD-000044,STORE-0011,2026-08-31,146,23,HEALTHY
PROD-000044,STORE-0012,2026-08-31,120,35,HEALTHY
PROD-000045,STORE-0001,2026-08-31,112,26,HEALTHY
PROD-000045,STORE-0002,2026-08-31,47,8,HEALTHY
PROD-000045,STORE-0003,2026-08-31,64,35,LOW
PROD-000045,STORE-0004,2026-08-31,29,9,HEALTHY
PROD-000045,STORE-0005,2026-08-31,102,36,HEALTHY
PROD-000045,STORE-0006,2026-08-31,18,41,CRITICAL
PROD-000045,STORE-0007,2026-08-31,161,48,HEALTHY
PROD-000045,STORE-0008,2026-08-31,13,14,CRITICAL
PROD-000045,STORE-0009,2026-08-31,38,41,CRITICAL
PROD-000045,STORE-0010,2026-08-31,242,24,HEALTHY
PROD-000045,STORE-0011,2026-08-31,21,20,LOW
PROD-000045,STORE-0012,2026-08-31,30,40,CRITICAL
PROD-000046,STORE-0001,2026-08-31,195,31,HEALTHY
PROD-000046,STORE-0002,2026-08-31,155,43,HEALTHY
PROD-000046,STORE-0003,2026-08-31,202,44,HEALTHY
PROD-000046,STORE-0004,2026-08-31,57,38,LOW
PROD-000046,STORE-0005,2026-08-31,97,33,HEALTHY
PROD-000046,STORE-0006,2026-08-31,232,33,HEALTHY
PROD-000046,STORE-0007,2026-08-31,76,42,LOW
PROD-000046,STORE-0008,2026-08-31,109,24,HEALTHY
PROD-000046,STORE-0009,2026-08-31,145,44,HEALTHY
PROD-000046,STORE-0010,2026-08-31,15,44,CRITICAL
PROD-000046,STORE-0011,2026-08-31,245,11,HEALTHY
PROD-000046,STORE-0012,2026-08-31,242,18,HEALTHY
PROD-000047,STORE-0001,2026-08-31,160,18,HEALTHY
PROD-000047,STORE-0002,2026-08-31,67,47,LOW
PROD-000047,STORE-0003,2026-08-31,20,15,LOW
PROD-000047,STORE-0004,2026-08-31,61,16,HEALTHY
PROD-000047,STORE-0005,2026-08-31,141,9,HEALTHY
PROD-000047,STORE-0006,2026-08-31,40,5,HEALTHY
PROD-000047,STORE-0007,2026-08-31,104,33,HEALTHY
PROD-000047,STORE-0008,2026-08-31,176,43,HEALTHY
PROD-000047,STORE-0009,2026-08-31,120,23,HEALTHY
PROD-000047,STORE-0010,2026-08-31,8,19,CRITICAL
PROD-000047,STORE-0011,2026-08-31,73,50,LOW
PROD-000047,STORE-0012,2026-08-31,72,49,LOW
PROD-000048,STORE-0001,2026-08-31,220,34,HEALTHY
PROD-000048,STORE-0002,2026-08-31,18,48,CRITICAL
PROD-000048,STORE-0003,2026-08-31,59,21,HEALTHY
PROD-000048,STORE-0004,2026-08-31,201,45,HEALTHY
PROD-000048,STORE-0005,2026-08-31,150,47,HEALTHY
PROD-000048,STORE-0006,2026-08-31,205,17,HEALTHY
PROD-000048,STORE-0007,2026-08-31,108,12,HEALTHY
PROD-000048,STORE-0008,2026-08-31,139,19,HEALTHY
PROD-000048,STORE-0009,2026-08-31,165,14,HEALTHY
PROD-000048,STORE-0010,2026-08-31,232,22,HEALTHY
PROD-000048,STORE-0011,2026-08-31,211,14,HEALTHY
PROD-000048,STORE-0012,2026-08-31,18,8,HEALTHY
PROD-000049,STORE-0001,2026-08-31,42,24,LOW
PROD-000049,STORE-0002,2026-08-31,152,41,HEALTHY
PROD-000049,STORE-0003,2026-08-31,235,23,HEALTHY
PROD-000049,STORE-0004,2026-08-31,112,12,HEALTHY
PROD-000049,STORE-0005,2026-08-31,119,49,HEALTHY
PROD-000049,STORE-0006,2026-08-31,77,49,LOW
PROD-000049,STORE-0007,2026-08-31,103,22,HEALTHY
PROD-000049,STORE-0008,2026-08-31,128,39,HEALTHY
PROD-000049,STORE-0009,2026-08-31,126,33,HEALTHY
PROD-000049,STORE-0010,2026-08-31,20,43,CRITICAL
PROD-000049,STORE-0011,2026-08-31,10,32,CRITICAL
PROD-000049,STORE-0012,2026-08-31,188,25,HEALTHY
PROD-000050,STORE-0001,2026-08-31,154,21,HEALTHY
PROD-000050,STORE-0002,2026-08-31,6,10,CRITICAL
PROD-000050,STORE-0003,2026-08-31,58,48,LOW
PROD-000050,STORE-0004,2026-08-31,214,41,HEALTHY
PROD-000050,STORE-0005,2026-08-31,150,6,HEALTHY
PROD-000050,STORE-0006,2026-08-31,195,48,HEALTHY
PROD-000050,STORE-0007,2026-08-31,210,22,HEALTHY
PROD-000050,STORE-0008,2026-08-31,147,7,HEALTHY
PROD-000050,STORE-0009,2026-08-31,195,16,HEALTHY
PROD-000050,STORE-0010,2026-08-31,120,38,HEALTHY
PROD-000050,STORE-0011,2026-08-31,166,33,HEALTHY
PROD-000050,STORE-0012,2026-08-31,234,22,HEALTHY
PROD-000051,STORE-0001,2026-08-31,46,42,LOW
PROD-000051,STORE-0002,2026-08-31,111,45,HEALTHY
PROD-000051,STORE-0003,2026-08-31,208,36,HEALTHY
PROD-000051,STORE-0004,2026-08-31,248,10,HEALTHY
PROD-000051,STORE-0005,2026-08-31,120,27,HEALTHY
PROD-000051,STORE-0006,2026-08-31,104,26,HEALTHY
PROD-000051,STORE-0007,2026-08-31,82,47,LOW
PROD-000051,STORE-0008,2026-08-31,26,15,LOW
PROD-000051,STORE-0009,2026-08-31,84,31,HEALTHY
PROD-000051,STORE-0010,2026-08-31,177,36,HEALTHY
PROD-000051,STORE-0011,2026-08-31,73,47,LOW
PROD-000051,STORE-0012,2026-08-31,241,30,HEALTHY
PROD-000052,STORE-0001,2026-08-31,208,40,HEALTHY
PROD-000052,STORE-0002,2026-08-31,9,34,CRITICAL
PROD-000052,STORE-0003,2026-08-31,22,25,CRITICAL
PROD-000052,STORE-0004,2026-08-31,64,25,HEALTHY
PROD-000052,STORE-0005,2026-08-31,29,30,CRITICAL
PROD-000052,STORE-0006,2026-08-31,221,37,HEALTHY
PROD-000052,STORE-0007,2026-08-31,211,5,HEALTHY
PROD-000052,STORE-0008,2026-08-31,168,39,HEALTHY
PROD-000052,STORE-0009,2026-08-31,118,31,HEALTHY
PROD-000052,STORE-0010,2026-08-31,13,17,CRITICAL
PROD-000052,STORE-0011,2026-08-31,132,28,HEALTHY
PROD-000052,STORE-0012,2026-08-31,159,36,HEALTHY
PROD-000053,STORE-0001,2026-08-31,160,33,HEALTHY
PROD-000053,STORE-0002,2026-08-31,194,8,HEALTHY
PROD-000053,STORE-0003,2026-08-31,52,22,HEALTHY
PROD-000053,STORE-0004,2026-08-31,140,13,HEALTHY
PROD-000053,STORE-0005,2026-08-31,237,23,HEALTHY
PROD-000053,STORE-0006,2026-08-31,112,49,HEALTHY
PROD-000053,STORE-0007,2026-08-31,124,12,HEALTHY
PROD-000053,STORE-0008,2026-08-31,7,45,CRITICAL
PROD-000053,STORE-0009,2026-08-31,155,20,HEALTHY
PROD-000053,STORE-0010,2026-08-31,181,15,HEALTHY
PROD-000053,STORE-0011,2026-08-31,79,40,LOW
PROD-000053,STORE-0012,2026-08-31,3,40,CRITICAL
PROD-000054,STORE-0001,2026-08-31,104,10,HEALTHY
PROD-000054,STORE-0002,2026-08-31,57,12,HEALTHY
PROD-000054,STORE-0003,2026-08-31,118,12,HEALTHY
PROD-000054,STORE-0004,2026-08-31,165,14,HEALTHY
PROD-000054,STORE-0005,2026-08-31,127,50,HEALTHY
PROD-000054,STORE-0006,2026-08-31,74,37,LOW
PROD-000054,STORE-0007,2026-08-31,180,22,HEALTHY
PROD-000054,STORE-0008,2026-08-31,106,35,HEALTHY
PROD-000054,STORE-0009,2026-08-31,250,35,HEALTHY
PROD-000054,STORE-0010,2026-08-31,62,34,LOW
PROD-000054,STORE-0011,2026-08-31,141,14,HEALTHY
PROD-000054,STORE-0012,2026-08-31,98,17,HEALTHY
PROD-000055,STORE-0001,2026-08-31,235,43,HEALTHY
PROD-000055,STORE-0002,2026-08-31,130,13,HEALTHY
PROD-000055,STORE-0003,2026-08-31,221,9,HEALTHY
PROD-000055,STORE-0004,2026-08-31,70,31,HEALTHY
PROD-000055,STORE-0005,2026-08-31,87,37,HEALTHY
PROD-000055,STORE-0006,2026-08-31,68,5,HEALTHY
PROD-000055,STORE-0007,2026-08-31,72,24,HEALTHY
PROD-000055,STORE-0008,2026-08-31,214,42,HEALTHY
PROD-000055,STORE-0009,2026-08-31,148,47,HEALTHY
PROD-000055,STORE-0010,2026-08-31,125,14,HEALTHY
PROD-000055,STORE-0011,2026-08-31,114,39,HEALTHY
PROD-000055,STORE-0012,2026-08-31,123,27,HEALTHY
PROD-000056,STORE-0001,2026-08-31,85,40,HEALTHY
PROD-000056,STORE-0002,2026-08-31,195,39,HEALTHY
PROD-000056,STORE-0003,2026-08-31,96,34,HEALTHY
PROD-000056,STORE-0004,2026-08-31,238,25,HEALTHY
PROD-000056,STORE-0005,2026-08-31,222,17,HEALTHY
PROD-000056,STORE-0006,2026-08-31,178,20,HEALTHY
PROD-000056,STORE-0007,2026-08-31,146,29,HEALTHY
PROD-000056,STORE-0008,2026-08-31,59,31,LOW
PROD-000056,STORE-0009,2026-08-31,11,25,CRITICAL
PROD-000056,STORE-0010,2026-08-31,190,35,HEALTHY
PROD-000056,STORE-0011,2026-08-31,180,29,HEALTHY
PROD-000056,STORE-0012,2026-08-31,98,47,HEALTHY
PROD-000057,STORE-0001,2026-08-31,202,46,HEALTHY
PROD-000057,STORE-0002,2026-08-31,38,36,LOW
PROD-000057,STORE-0003,2026-08-31,246,7,HEALTHY
PROD-000057,STORE-0004,2026-08-31,32,37,CRITICAL
PROD-000057,STORE-0005,2026-08-31,247,42,HEALTHY
PROD-000057,STORE-0006,2026-08-31,84,11,HEALTHY
PROD-000057,STORE-0007,2026-08-31,223,33,HEALTHY
PROD-000057,STORE-0008,2026-08-31,25,38,CRITICAL
PROD-000057,STORE-0009,2026-08-31,233,34,HEALTHY
PROD-000057,STORE-0010,2026-08-31,3,14,CRITICAL
PROD-000057,STORE-0011,2026-08-31,104,46,HEALTHY
PROD-000057,STORE-0012,2026-08-31,248,14,HEALTHY
PROD-000058,STORE-0001,2026-08-31,19,35,CRITICAL
PROD-000058,STORE-0002,2026-08-31,200,21,HEALTHY
PROD-000058,STORE-0003,2026-08-31,86,44,LOW
PROD-000058,STORE-0004,2026-08-31,177,30,HEALTHY
PROD-000058,STORE-0005,2026-08-31,166,10,HEALTHY
PROD-000058,STORE-0006,2026-08-31,218,26,HEALTHY
PROD-000058,STORE-0007,2026-08-31,218,48,HEALTHY
PROD-000058,STORE-0008,2026-08-31,219,39,HEALTHY
PROD-000058,STORE-0009,2026-08-31,97,25,HEALTHY
PROD-000058,STORE-0010,2026-08-31,160,50,HEALTHY
PROD-000058,STORE-0011,2026-08-31,227,36,HEALTHY
PROD-000058,STORE-0012,2026-08-31,223,39,HEALTHY
PROD-000059,STORE-0001,2026-08-31,9,44,CRITICAL
PROD-000059,STORE-0002,2026-08-31,17,20,CRITICAL
PROD-000059,STORE-0003,2026-08-31,161,48,HEALTHY
PROD-000059,STORE-0004,2026-08-31,235,23,HEALTHY
PROD-000059,STORE-0005,2026-08-31,58,10,HEALTHY
PROD-000059,STORE-0006,2026-08-31,111,11,HEALTHY
PROD-000059,STORE-0007,2026-08-31,194,45,HEALTHY
PROD-000059,STORE-0008,2026-08-31,180,11,HEALTHY
PROD-000059,STORE-0009,2026-08-31,113,15,HEALTHY
PROD-000059,STORE-0010,2026-08-31,177,24,HEALTHY
PROD-000059,STORE-0011,2026-08-31,231,6,HEALTHY
PROD-000059,STORE-0012,2026-08-31,11,25,CRITICAL
PROD-000060,STORE-0001,2026-08-31,203,8,HEALTHY
PROD-000060,STORE-0002,2026-08-31,75,27,HEALTHY
PROD-000060,STORE-0003,2026-08-31,95,32,HEALTHY
PROD-000060,STORE-0004,2026-08-31,37,20,LOW
PROD-000060,STORE-0005,2026-08-31,135,31,HEALTHY
PROD-000060,STORE-0006,2026-08-31,144,48,HEALTHY
PROD-000060,STORE-0007,2026-08-31,202,16,HEALTHY
PROD-000060,STORE-0008,2026-08-31,43,16,HEALTHY
PROD-000060,STORE-0009,2026-08-31,20,44,CRITICAL
PROD-000060,STORE-0010,2026-08-31,222,29,HEALTHY
PROD-000060,STORE-0011,2026-08-31,158,48,HEALTHY
PROD-000060,STORE-0012,2026-08-31,61,36,LOW
PROD-000061,STORE-0001,2026-08-31,233,42,HEALTHY
PROD-000061,STORE-0002,2026-08-31,36,19,LOW
PROD-000061,STORE-0003,2026-08-31,118,45,HEALTHY
PROD-000061,STORE-0004,2026-08-31,65,34,LOW
PROD-000061,STORE-0005,2026-08-31,65,47,LOW
PROD-000061,STORE-0006,2026-08-31,2,34,CRITICAL
PROD-000061,STORE-0007,2026-08-31,230,23,HEALTHY
PROD-000061,STORE-0008,2026-08-31,173,39,HEALTHY
PROD-000061,STORE-0009,2026-08-31,40,9,HEALTHY
PROD-000061,STORE-0010,2026-08-31,113,27,HEALTHY
PROD-000061,STORE-0011,2026-08-31,150,24,HEALTHY
PROD-000061,STORE-0012,2026-08-31,163,32,HEALTHY
PROD-000062,STORE-0001,2026-08-31,176,21,HEALTHY
PROD-000062,STORE-0002,2026-08-31,116,24,HEALTHY
PROD-000062,STORE-0003,2026-08-31,50,29,LOW
PROD-000062,STORE-0004,2026-08-31,218,35,HEALTHY
PROD-000062,STORE-0005,2026-08-31,27,20,LOW
PROD-000062,STORE-0006,2026-08-31,97,41,HEALTHY
PROD-000062,STORE-0007,2026-08-31,91,41,HEALTHY
PROD-000062,STORE-0008,2026-08-31,75,49,LOW
PROD-000062,STORE-0009,2026-08-31,75,6,HEALTHY
PROD-000062,STORE-0010,2026-08-31,250,47,HEALTHY
PROD-000062,STORE-0011,2026-08-31,101,22,HEALTHY
PROD-000062,STORE-0012,2026-08-31,2,41,CRITICAL
PROD-000063,STORE-0001,2026-08-31,221,48,HEALTHY
PROD-000063,STORE-0002,2026-08-31,199,8,HEALTHY
PROD-000063,STORE-0003,2026-08-31,233,43,HEALTHY
PROD-000063,STORE-0004,2026-08-31,190,36,HEALTHY
PROD-000063,STORE-0005,2026-08-31,213,23,HEALTHY
PROD-000063,STORE-0006,2026-08-31,198,19,HEALTHY
PROD-000063,STORE-0007,2026-08-31,155,27,HEALTHY
PROD-000063,STORE-0008,2026-08-31,56,45,LOW
PROD-000063,STORE-0009,2026-08-31,48,44,LOW
PROD-000063,STORE-0010,2026-08-31,64,48,LOW
PROD-000063,STORE-0011,2026-08-31,193,47,HEALTHY
PROD-000063,STORE-0012,2026-08-31,174,13,HEALTHY
PROD-000064,STORE-0001,2026-08-31,160,11,HEALTHY
PROD-000064,STORE-0002,2026-08-31,231,45,HEALTHY
PROD-000064,STORE-0003,2026-08-31,165,7,HEALTHY
PROD-000064,STORE-0004,2026-08-31,79,33,HEALTHY
PROD-000064,STORE-0005,2026-08-31,8,42,CRITICAL
PROD-000064,STORE-0006,2026-08-31,93,13,HEALTHY
PROD-000064,STORE-0007,2026-08-31,23,23,CRITICAL
PROD-000064,STORE-0008,2026-08-31,83,31,HEALTHY
PROD-000064,STORE-0009,2026-08-31,44,17,HEALTHY
PROD-000064,STORE-0010,2026-08-31,33,39,CRITICAL
PROD-000064,STORE-0011,2026-08-31,224,28,HEALTHY
PROD-000064,STORE-0012,2026-08-31,135,37,HEALTHY
PROD-000065,STORE-0001,2026-08-31,233,22,HEALTHY
PROD-000065,STORE-0002,2026-08-31,212,15,HEALTHY
PROD-000065,STORE-0003,2026-08-31,65,35,LOW
PROD-000065,STORE-0004,2026-08-31,247,23,HEALTHY
PROD-000065,STORE-0005,2026-08-31,191,26,HEALTHY
PROD-000065,STORE-0006,2026-08-31,205,12,HEALTHY
PROD-000065,STORE-0007,2026-08-31,119,9,HEALTHY
PROD-000065,STORE-0008,2026-08-31,36,19,LOW
PROD-000065,STORE-0009,2026-08-31,220,48,HEALTHY
PROD-000065,STORE-0010,2026-08-31,185,48,HEALTHY
PROD-000065,STORE-0011,2026-08-31,250,30,HEALTHY
PROD-000065,STORE-0012,2026-08-31,247,40,HEALTHY
PROD-000066,STORE-0001,2026-08-31,93,10,HEALTHY
PROD-000066,STORE-0002,2026-08-31,202,30,HEALTHY
PROD-000066,STORE-0003,2026-08-31,3,21,CRITICAL
PROD-000066,STORE-0004,2026-08-31,137,12,HEALTHY
PROD-000066,STORE-0005,2026-08-31,116,28,HEALTHY
PROD-000066,STORE-0006,2026-08-31,172,48,HEALTHY
PROD-000066,STORE-0007,2026-08-31,67,42,LOW
PROD-000066,STORE-0008,2026-08-31,97,45,HEALTHY
PROD-000066,STORE-0009,2026-08-31,240,28,HEALTHY
PROD-000066,STORE-0010,2026-08-31,27,48,CRITICAL
PROD-000066,STORE-0011,2026-08-31,59,35,LOW
PROD-000066,STORE-0012,2026-08-31,6,44,CRITICAL
PROD-000067,STORE-0001,2026-08-31,226,40,HEALTHY
PROD-000067,STORE-0002,2026-08-31,83,44,LOW
PROD-000067,STORE-0003,2026-08-31,56,46,LOW
PROD-000067,STORE-0004,2026-08-31,16,45,CRITICAL
PROD-000067,STORE-0005,2026-08-31,210,34,HEALTHY
PROD-000067,STORE-0006,2026-08-31,232,49,HEALTHY
PROD-000067,STORE-0007,2026-08-31,77,46,LOW
PROD-000067,STORE-0008,2026-08-31,104,12,HEALTHY
PROD-000067,STORE-0009,2026-08-31,35,7,HEALTHY
PROD-000067,STORE-0010,2026-08-31,242,7,HEALTHY
PROD-000067,STORE-0011,2026-08-31,77,36,HEALTHY
PROD-000067,STORE-0012,2026-08-31,29,11,HEALTHY
PROD-000068,STORE-0001,2026-08-31,60,39,LOW
PROD-000068,STORE-0002,2026-08-31,34,29,LOW
PROD-000068,STORE-0003,2026-08-31,116,28,HEALTHY
PROD-000068,STORE-0004,2026-08-31,171,49,HEALTHY
PROD-000068,STORE-0005,2026-08-31,242,39,HEALTHY
PROD-000068,STORE-0006,2026-08-31,107,42,HEALTHY
PROD-000068,STORE-0007,2026-08-31,190,14,HEALTHY
PROD-000068,STORE-0008,2026-08-31,226,31,HEALTHY
PROD-000068,STORE-0009,2026-08-31,167,11,HEALTHY
PROD-000068,STORE-0010,2026-08-31,213,36,HEALTHY
PROD-000068,STORE-0011,2026-08-31,157,31,HEALTHY
PROD-000068,STORE-0012,2026-08-31,240,22,HEALTHY
PROD-000069,STORE-0001,2026-08-31,8,49,CRITICAL
PROD-000069,STORE-0002,2026-08-31,94,18,HEALTHY
PROD-000069,STORE-0003,2026-08-31,113,33,HEALTHY
PROD-000069,STORE-0004,2026-08-31,243,20,HEALTHY
PROD-000069,STORE-0005,2026-08-31,218,28,HEALTHY
PROD-000069,STORE-0006,2026-08-31,25,48,CRITICAL
PROD-000069,STORE-0007,2026-08-31,94,39,HEALTHY
PROD-000069,STORE-0008,2026-08-31,230,46,HEALTHY
PROD-000069,STORE-0009,2026-08-31,91,8,HEALTHY
PROD-000069,STORE-0010,2026-08-31,101,22,HEALTHY
PROD-000069,STORE-0011,2026-08-31,48,12,HEALTHY
PROD-000069,STORE-0012,2026-08-31,242,34,HEALTHY
PROD-000070,STORE-0001,2026-08-31,23,47,CRITICAL
PROD-000070,STORE-0002,2026-08-31,54,46,LOW
PROD-000070,STORE-0003,2026-08-31,163,43,HEALTHY
PROD-000070,STORE-0004,2026-08-31,248,6,HEALTHY
PROD-000070,STORE-0005,2026-08-31,12,26,CRITICAL
PROD-000070,STORE-0006,2026-08-31,62,13,HEALTHY
PROD-000070,STORE-0007,2026-08-31,201,41,HEALTHY
PROD-000070,STORE-0008,2026-08-31,52,9,HEALTHY
PROD-000070,STORE-0009,2026-08-31,212,40,HEALTHY
PROD-000070,STORE-0010,2026-08-31,53,42,LOW
PROD-000070,STORE-0011,2026-08-31,55,19,HEALTHY
PROD-000070,STORE-0012,2026-08-31,84,14,HEALTHY
PROD-000071,STORE-0001,2026-08-31,201,43,HEALTHY
PROD-000071,STORE-0002,2026-08-31,0,22,CRITICAL
PROD-000071,STORE-0003,2026-08-31,219,14,HEALTHY
PROD-000071,STORE-0004,2026-08-31,33,39,CRITICAL
PROD-000071,STORE-0005,2026-08-31,64,16,HEALTHY
PROD-000071,STORE-0006,2026-08-31,28,47,CRITICAL
PROD-000071,STORE-0007,2026-08-31,221,6,HEALTHY
PROD-000071,STORE-0008,2026-08-31,33,5,HEALTHY
PROD-000071,STORE-0009,2026-08-31,91,20,HEALTHY
PROD-000071,STORE-0010,2026-08-31,150,25,HEALTHY
PROD-000071,STORE-0011,2026-08-31,4,16,CRITICAL
PROD-000071,STORE-0012,2026-08-31,67,8,HEALTHY
PROD-000072,STORE-0001,2026-08-31,32,31,LOW
PROD-000072,STORE-0002,2026-08-31,134,12,HEALTHY
PROD-000072,STORE-0003,2026-08-31,190,9,HEALTHY
PROD-000072,STORE-0004,2026-08-31,121,33,HEALTHY
PROD-000072,STORE-0005,2026-08-31,199,28,HEALTHY
PROD-000072,STORE-0006,2026-08-31,131,42,HEALTHY
PROD-000072,STORE-0007,2026-08-31,27,33,CRITICAL
PROD-000072,STORE-0008,2026-08-31,128,19,HEALTHY
PROD-000072,STORE-0009,2026-08-31,242,44,HEALTHY
PROD-000072,STORE-0010,2026-08-31,11,47,CRITICAL
PROD-000072,STORE-0011,2026-08-31,133,24,HEALTHY
PROD-000072,STORE-0012,2026-08-31,117,46,HEALTHY
PROD-000073,STORE-0001,2026-08-31,246,6,HEALTHY
PROD-000073,STORE-0002,2026-08-31,15,35,CRITICAL
PROD-000073,STORE-0003,2026-08-31,216,30,HEALTHY
PROD-000073,STORE-0004,2026-08-31,109,48,HEALTHY
PROD-000073,STORE-0005,2026-08-31,27,36,CRITICAL
PROD-000073,STORE-0006,2026-08-31,182,33,HEALTHY
PROD-000073,STORE-0007,2026-08-31,18,10,LOW
PROD-000073,STORE-0008,2026-08-31,82,43,LOW
PROD-000073,STORE-0009,2026-08-31,37,9,HEALTHY
PROD-000073,STORE-0010,2026-08-31,32,22,LOW
PROD-000073,STORE-0011,2026-08-31,159,45,HEALTHY
PROD-000073,STORE-0012,2026-08-31,149,40,HEALTHY
PROD-000074,STORE-0001,2026-08-31,182,25,HEALTHY
PROD-000074,STORE-0002,2026-08-31,97,43,HEALTHY
PROD-000074,STORE-0003,2026-08-31,135,23,HEALTHY
PROD-000074,STORE-0004,2026-08-31,116,37,HEALTHY
PROD-000074,STORE-0005,2026-08-31,154,32,HEALTHY
PROD-000074,STORE-0006,2026-08-31,25,49,CRITICAL
